Date	Plot	Section	Buds	Flowers	Senescent	TotalFlowering	TotalCount	Field_remarks	General_remarks
2008-07-29	W1C	A	0	0	212	-9999	NA	Total	No remarks
2008-07-29	W2C	A	3	0	225	-9999	NA	Total	No remarks
2008-07-29	W3C	A	0	2	143	-9999	NA	Total	No remarks
2008-08-05	Cas2	A	0	0	99	-9999	NA	No remarks	No remarks
2008-08-05	Cas2	B	0	0	86	-9999	NA	No remarks	No remarks
2008-08-05	Cas3	D	0	0	54	-9999	NA	No remarks	No remarks
2008-08-05	Cas4	A	2	0	90	-9999	NA	No remarks	No remarks
2008-08-05	Cas4	B	2	0	69	-9999	NA	No remarks	No remarks
2008-08-05	Cas4	C	2	1	83	-9999	NA	No remarks	No remarks
2008-08-05	Cas2	C	2	0	99	-9999	NA	Strange apices	No remarks
2008-08-05	Cas2	D	0	1	82	-9999	NA	No remarks	No remarks
2008-08-05	Cas3	A	0	0	78	-9999	NA	No remarks	No remarks
2008-08-05	Cas3	B	0	0	94	-9999	NA	No remarks	No remarks
2008-08-05	Cas3	C	3	0	102	-9999	NA	No remarks	No remarks
2008-08-05	Cas4	D	0	0	67	-9999	NA	No remarks	No remarks
2008-08-06	Cas1	D	0	0	68	-9999	NA	Strange apices	No remarks
2008-08-06	K1C	A	6	0	255	-9999	NA	total	No remarks
2008-08-06	K2C	A	8	0	173	-9999	NA	total	No remarks
2008-08-06	K3C	A	5	0	120	-9999	NA	total	No remarks
2008-08-06	W3C	A	3	0	128	-9999	NA	total	No remarks
2008-08-06	W4C	A	3	0	366	-9999	NA	total	No remarks
2008-08-06	W5C	A	0	0	157	-9999	NA	total	No remarks
2008-08-06	Cas1	A	0	0	51	-9999	NA	No remarks	No remarks
2008-08-06	Cas1	B	0	0	85	-9999	NA	No remarks	No remarks
2008-08-06	Cas1	C	0	0	57	-9999	NA	No remarks	No remarks
2008-08-06	K4C	A	5	0	438	-9999	NA	total	No remarks
2008-08-06	K5C	A	4	0	385	-9999	NA	total	No remarks
2008-08-06	W1C	A	1	0	224	-9999	NA	total	No remarks
2008-08-06	W2C	A	5	0	266	-9999	NA	total	No remarks
2008-08-12	Cas1	A	0	0	60	-9999	NA	No remarks	No remarks
2008-08-12	Cas1	B	0	0	130	-9999	NA	No remarks	No remarks
2008-08-12	Cas2	C	1	0	51	-9999	NA	Strange apices	No remarks
2008-08-12	Cas2	D	0	0	92	-9999	NA	No remarks	No remarks
2008-08-12	Cas3	A	0	0	51	-9999	NA	No remarks	No remarks
2008-08-12	Cas3	B	3	0	71	-9999	NA	New buds	No remarks
2008-08-12	Cas4	C	6	0	81	-9999	NA	New buds	No remarks
2008-08-12	Cas4	D	2	0	103	-9999	NA	New buds	No remarks
2008-08-12	Cas1	C	0	0	67	-9999	NA	No remarks	No remarks
2008-08-12	Cas1	D	0	0	69	-9999	NA	No remarks	No remarks
2008-08-12	Cas2	A	0	0	82	-9999	NA	No remarks	No remarks
2008-08-12	Cas2	B	0	0	87	-9999	NA	No remarks	No remarks
2008-08-12	Cas3	C	0	0	78	-9999	NA	No remarks	No remarks
2008-08-12	Cas3	D	0	0	43	-9999	NA	No remarks	No remarks
2008-08-12	Cas4	A	0	0	113	-9999	NA	No remarks	No remarks
2008-08-12	Cas4	B	5	0	54	-9999	NA	New buds	No remarks
2008-08-14	K1C	A	0	0	50	-9999	NA	No remarks	No remarks
2008-08-14	K2C	A	0	0	50	-9999	NA	No remarks	No remarks
2008-08-14	W2C	A	0	0	50	-9999	NA	No remarks	No remarks
2008-08-14	W3C	A	0	0	50	-9999	NA	No remarks	No remarks
2008-08-14	W4C	A	0	0	50	-9999	NA	No remarks	No remarks
2008-08-14	W5C	A	0	0	50	-9999	NA	No remarks	No remarks
2008-08-14	K3C	A	0	0	50	-9999	NA	No remarks	No remarks
2008-08-14	K4C	A	0	0	50	-9999	NA	No remarks	No remarks
2008-08-14	K5C	A	0	0	50	-9999	NA	No remarks	No remarks
2008-08-14	W1C	A	0	0	50	-9999	NA	No remarks	No remarks
2008-08-19	Cas1	A	0	0	79	-9999	NA	No remarks	No remarks
2008-08-19	Cas2	B	0	0	93	-9999	NA	No remarks	No remarks
2008-08-19	Cas2	C	0	0	57	-9999	NA	No remarks	No remarks
2008-08-19	Cas2	D	0	0	120	-9999	NA	No remarks	No remarks
2008-08-19	Cas3	A	0	0	55	-9999	NA	No remarks	No remarks
2008-08-19	Cas4	B	1	0	56	-9999	NA	No remarks	No remarks
2008-08-19	Cas4	C	5	0	113	-9999	NA	No remarks	No remarks
2008-08-19	Cas4	D	1	0	53	-9999	NA	No remarks	No remarks
2008-08-19	Cas1	B	0	0	112	-9999	NA	No remarks	No remarks
2008-08-19	Cas1	C	0	0	95	-9999	NA	No remarks	No remarks
2008-08-19	Cas1	D	0	0	85	-9999	NA	No remarks	No remarks
2008-08-19	Cas2	A	0	0	62	-9999	NA	No remarks	No remarks
2008-08-19	Cas3	B	0	0	70	-9999	NA	No remarks	No remarks
2008-08-19	Cas3	C	0	0	124	-9999	NA	No remarks	No remarks
2008-08-19	Cas3	D	0	0	36	-9999	NA	No remarks	No remarks
2008-08-19	Cas4	A	0	0	53	-9999	NA	No remarks	No remarks
2009-06-03	Cas1	A	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Cas2	B	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Cas2	C	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Cas2	D	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Cas3	A	1	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Cas3	B	1	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Cas4	C	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Cas4	D	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Cas1	B	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Cas1	C	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Cas1	D	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Cas2	A	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Cas3	C	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Cas3	D	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Cas4	A	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Cas4	B	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Cas1	A	22	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Cas1	B	11	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Cas2	C	2	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Cas2	D	3	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Cas3	A	4	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Cas3	B	11	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Cas4	D	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	K1C	A	4	0	0	-9999	NA	No remarks	No remarks
2009-06-10	K2C	A	4	0	0	-9999	NA	No remarks	No remarks
2009-06-10	K3C	A	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	W3C	A	2	0	0	-9999	NA	No remarks	No remarks
2009-06-10	W4C	A	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	W5C	A	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Cas1	C	31	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Cas1	D	6	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Cas2	A	8	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Cas2	B	4	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Cas3	C	12	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Cas3	D	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Cas4	A	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Cas4	B	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Cas4	C	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	K4C	A	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	K5C	A	2	0	0	-9999	NA	No remarks	No remarks
2009-06-10	W1C	A	24	0	0	-9999	NA	No remarks	No remarks
2009-06-10	W2C	A	2	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Cas1	A	50	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Cas2	B	69	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Cas2	C	64	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Cas2	D	77	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Cas3	A	22	2	0	-9999	NA	No remarks	No remarks
2009-06-18	Cas4	C	46	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Cas4	D	11	0	0	-9999	NA	No remarks	No remarks
2009-06-18	K1C	A	17	0	0	-9999	NA	No remarks	No remarks
2009-06-18	K2C	A	25	0	0	-9999	NA	No remarks	No remarks
2009-06-18	W2C	A	51	0	0	-9999	NA	No remarks	No remarks
2009-06-18	W3C	A	13	0	0	-9999	NA	No remarks	No remarks
2009-06-18	W4C	A	82	0	0	-9999	NA	No remarks	No remarks
2009-06-18	W5C	A	15	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Cas1	B	30	9	0	-9999	NA	No remarks	No remarks
2009-06-18	Cas1	C	48	14	0	-9999	NA	No remarks	No remarks
2009-06-18	Cas1	D	14	4	0	-9999	NA	No remarks	No remarks
2009-06-18	Cas2	A	36	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Cas3	B	26	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Cas3	C	54	1	0	-9999	NA	No remarks	No remarks
2009-06-18	Cas3	D	11	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Cas4	A	9	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Cas4	B	6	0	0	-9999	NA	No remarks	No remarks
2009-06-18	K3C	A	4	0	0	-9999	NA	No remarks	No remarks
2009-06-18	K4C	A	47	0	0	-9999	NA	No remarks	No remarks
2009-06-18	K5C	A	38	0	0	-9999	NA	No remarks	No remarks
2009-06-18	W1C	A	61	0	0	-9999	NA	No remarks	No remarks
2009-06-24	Cas2	A	57	0	0	-9999	NA	No remarks	No remarks
2009-06-24	Cas2	B	83	3	0	-9999	NA	No remarks	No remarks
2009-06-24	Cas2	C	58	7	0	-9999	NA	No remarks	No remarks
2009-06-24	Cas2	D	86	5	0	-9999	NA	No remarks	No remarks
2009-06-24	Cas4	B	40	0	0	-9999	NA	No remarks	No remarks
2009-06-24	Cas4	C	50	0	0	-9999	NA	No remarks	No remarks
2009-06-24	Cas4	D	21	0	0	-9999	NA	No remarks	No remarks
2009-06-24	Cas1	A	33	24	0	-9999	NA	No remarks	No remarks
2009-06-24	Cas1	B	23	32	0	-9999	NA	No remarks	No remarks
2009-06-24	Cas1	C	19	39	0	-9999	NA	No remarks	No remarks
2009-06-24	Cas1	D	3	14	0	-9999	NA	No remarks	No remarks
2009-06-24	Cas3	A	30	20	0	-9999	NA	No remarks	No remarks
2009-06-24	Cas3	B	42	7	0	-9999	NA	No remarks	No remarks
2009-06-24	Cas3	C	45	16	0	-9999	NA	No remarks	No remarks
2009-06-24	Cas3	D	17	2	0	-9999	NA	No remarks	No remarks
2009-06-24	Cas4	A	41	0	0	-9999	NA	No remarks	No remarks
2009-06-25	K1C	A	48	2	0	-9999	NA	No remarks	No remarks
2009-06-25	W1C	A	38	16	0	-9999	NA	No remarks	No remarks
2009-06-25	W2C	A	39	6	0	-9999	NA	No remarks	No remarks
2009-06-25	W3C	A	14	1	0	-9999	NA	No remarks	No remarks
2009-06-25	W4C	A	42	14	0	-9999	NA	No remarks	No remarks
2009-06-25	K2C	A	17	0	0	-9999	NA	No remarks	No remarks
2009-06-25	K3C	A	9	0	0	-9999	NA	No remarks	No remarks
2009-06-25	K4C	A	38	0	0	-9999	NA	No remarks	No remarks
2009-06-25	K5C	A	41	0	0	-9999	NA	No remarks	No remarks
2009-06-25	W5C	NA	17	7	0	-9999	NA	No remarks	No remarks
2009-07-02	Cas1	D	1	35	0	-9999	NA	No remarks	No remarks
2009-07-02	Cas2	A	23	39	0	-9999	NA	No remarks	No remarks
2009-07-02	Cas2	B	21	46	0	-9999	NA	No remarks	No remarks
2009-07-02	Cas2	C	5	82	0	-9999	NA	No remarks	No remarks
2009-07-02	Cas2	D	12	44	0	-9999	NA	No remarks	No remarks
2009-07-02	K1C	A	23	30	0	-9999	NA	No remarks	No remarks
2009-07-02	K2C	A	25	31	0	-9999	NA	No remarks	No remarks
2009-07-02	K3C	A	44	10	0	-9999	NA	No remarks	No remarks
2009-07-02	K4C	A	51	7	0	-9999	NA	No remarks	No remarks
2009-07-02	W4C	A	29	53	0	-9999	NA	No remarks	No remarks
2009-07-02	W5C	NA	20	62	0	-9999	NA	No remarks	No remarks
2009-07-02	Cas1	A	1	72	0	-9999	NA	No remarks	No remarks
2009-07-02	Cas1	B	1	50	0	-9999	NA	No remarks	No remarks
2009-07-02	Cas1	C	0	57	1	-9999	NA	No remarks	No remarks
2009-07-02	Cas3	A	8	52	0	-9999	NA	No remarks	No remarks
2009-07-02	Cas3	B	8	54	0	-9999	NA	No remarks	No remarks
2009-07-02	Cas3	C	8	57	0	-9999	NA	No remarks	No remarks
2009-07-02	Cas3	D	4	20	0	-9999	NA	No remarks	No remarks
2009-07-02	K5C	A	25	33	0	-9999	NA	No remarks	No remarks
2009-07-02	W1C	A	9	59	1	-9999	NA	No remarks	No remarks
2009-07-02	W2C	A	19	40	0	-9999	NA	No remarks	No remarks
2009-07-02	W3C	A	13	19	0	-9999	NA	No remarks	No remarks
2009-07-04	Cas4	A	17	45	0	-9999	NA	No remarks	No remarks
2009-07-04	Cas4	B	31	22	0	-9999	NA	No remarks	No remarks
2009-07-04	Cas4	C	16	34	0	-9999	NA	No remarks	No remarks
2009-07-04	Cas4	D	9	42	0	-9999	NA	No remarks	No remarks
2009-07-08	Cas1	C	0	19	47	-9999	NA	No remarks	No remarks
2009-07-08	Cas1	D	0	22	10	-9999	NA	No remarks	No remarks
2009-07-08	Cas2	A	4	71	48	123	TOTALCOUNT	No remarks	No remarks
2009-07-08	Cas2	B	1	111	30	142	TOTALCOUNT	No remarks	No remarks
2009-07-08	Cas2	C	0	108	15	123	TOTALCOUNT	No remarks	No remarks
2009-07-08	Cas3	D	0	19	6	25	TOTALCOUNT	No remarks	No remarks
2009-07-08	Cas4	A	8	75	8	-9999	NA	No remarks	No remarks
2009-07-08	Cas4	B	11	82	1	-9999	NA	No remarks	No remarks
2009-07-08	Cas4	C	14	138	19	-9999	NA	No remarks	No remarks
2009-07-08	K4C	A	6	331	0	-9999	NA	No remarks	No remarks
2009-07-08	K5C	A	12	235	2	-9999	NA	No remarks	No remarks
2009-07-08	W1C	A	0	74	67	-9999	NA	No remarks	No remarks
2009-07-08	W2C	A	1	114	52	-9999	NA	No remarks	No remarks
2009-07-08	Cas1	A	0	24	47	-9999	NA	No remarks	No remarks
2009-07-08	Cas1	B	0	20	41	-9999	NA	No remarks	No remarks
2009-07-08	Cas2	D	0	155	12	167	TOTALCOUNT	No remarks	No remarks
2009-07-08	Cas3	A	0	51	17	68	TOTALCOUNT	No remarks	No remarks
2009-07-08	Cas3	B	0	55	28	83	TOTALCOUNT	No remarks	No remarks
2009-07-08	Cas3	C	0	58	22	80	TOTALCOUNT	No remarks	No remarks
2009-07-08	Cas4	D	6	64	0	-9999	NA	No remarks	No remarks
2009-07-08	K1C	A	1	126	11	-9999	NA	No remarks	No remarks
2009-07-08	K2C	A	5	101	0	-9999	NA	No remarks	No remarks
2009-07-08	K3C	A	1	62	0	-9999	NA	No remarks	No remarks
2009-07-08	W3C	A	0	42	5	-9999	NA	No remarks	No remarks
2009-07-08	W4C	A	0	203	29	-9999	NA	No remarks	No remarks
2009-07-08	W5C	NA	0	85	7	-9999	NA	No remarks	No remarks
2009-07-15	Cas1	C	0	2	58	-9999	NA	No remarks	No remarks
2009-07-15	Cas1	D	0	1	27	-9999	NA	No remarks	No remarks
2009-07-15	Cas2	A	0	19	93	-9999	NA	No remarks	No remarks
2009-07-15	Cas2	B	0	31	81	-9999	NA	No remarks	No remarks
2009-07-15	Cas3	C	0	13	58	-9999	NA	No remarks	No remarks
2009-07-15	Cas3	D	0	2	17	-9999	NA	No remarks	No remarks
2009-07-15	Cas4	A	0	70	43	113	TOTALCOUNT	No remarks	No remarks
2009-07-15	Cas4	B	0	40	22	62	TOTALCOUNT	No remarks	No remarks
2009-07-15	Cas1	A	0	3	48	-9999	NA	No remarks	No remarks
2009-07-15	Cas1	B	0	4	46	-9999	NA	No remarks	No remarks
2009-07-15	Cas2	C	0	15	44	-9999	NA	No remarks	No remarks
2009-07-15	Cas2	D	0	17	61	-9999	NA	No remarks	No remarks
2009-07-15	Cas3	A	0	16	25	-9999	NA	No remarks	No remarks
2009-07-15	Cas3	B	0	8	38	-9999	NA	No remarks	No remarks
2009-07-15	Cas4	C	0	103	94	197	TOTALCOUNT	No remarks	No remarks
2009-07-15	Cas4	D	0	46	19	65	TOTALCOUNT	No remarks	No remarks
2009-07-16	K3C	A	1	63	40	-9999	NA	No remarks	No remarks
2009-07-16	K4C	A	0	203	101	-9999	NA	No remarks	No remarks
2009-07-16	K5C	A	2	100	119	-9999	NA	No remarks	No remarks
2009-07-16	W1C	A	0	2	127	-9999	NA	No remarks	No remarks
2009-07-16	K1C	A	2	31	64	-9999	NA	No remarks	No remarks
2009-07-16	K2C	A	0	53	50	-9999	NA	No remarks	No remarks
2009-07-16	W2C	A	0	9	137	-9999	NA	No remarks	No remarks
2009-07-16	W3C	A	0	8	26	-9999	NA	No remarks	No remarks
2009-07-16	W4C	A	0	32	189	-9999	NA	No remarks	No remarks
2009-07-16	W5C	NA	0	39	51	-9999	NA	No remarks	No remarks
2009-07-24	Cas1	B	0	0	62	62	TOTALCOUNT	Finished	No remarks
2009-07-24	Cas1	C	0	0	74	74	TOTALCOUNT	Finished	No remarks
2009-07-24	Cas1	D	0	0	29	29	TOTALCOUNT	Finished	No remarks
2009-07-24	Cas2	A	2	0	69	-9999	NA	No remarks	No remarks
2009-07-24	K2C	A	2	1	60	-9999	NA	New buds	No remarks
2009-07-24	K3C	A	2	0	76	-9999	NA	No remarks	No remarks
2009-07-24	K4C	A	3	0	63	-9999	NA	New buds	No remarks
2009-07-24	K5C	A	6	0	88	-9999	NA	New buds	No remarks
2009-07-24	W5C	NA	2	0	83	-9999	NA	New buds	No remarks
2009-07-24	Cas1	A	0	0	68	68	TOTALCOUNT	Finished	No remarks
2009-07-24	Cas2	B	2	0	69	-9999	NA	Same as in A	No remarks
2009-07-24	Cas2	C	0	0	50	-9999	NA	No remarks	No remarks
2009-07-24	Cas2	D	0	0	63	-9999	NA	No remarks	No remarks
2009-07-24	K1C	A	2	0	65	-9999	NA	New buds	No remarks
2009-07-24	W1C	A	0	0	50	-9999	NA	New buds	No remarks
2009-07-24	W2C	A	0	0	60	-9999	NA	New buds	No remarks
2009-07-24	W3C	A	0	1	49	-9999	NA	No remarks	No remarks
2009-07-24	W4C	A	1	0	61	-9999	NA	New buds	No remarks
2009-07-25	Cas3	A	0	0	50	-9999	NA	No remarks	No remarks
2009-07-25	Cas3	B	5	0	47	-9999	NA	New buds	No remarks
2009-07-25	Cas3	C	0	0	57	-9999	NA	No remarks	No remarks
2009-07-25	Cas3	D	0	0	15	-9999	NA	No remarks	No remarks
2009-07-25	Cas4	A	0	0	55	-9999	NA	No remarks	No remarks
2009-07-25	Cas4	B	0	0	54	-9999	NA	No remarks	No remarks
2009-07-25	Cas4	C	1	0	55	-9999	NA	No remarks	No remarks
2009-07-25	Cas4	D	0	1	39	-9999	NA	No remarks	No remarks
2009-07-29	Cas1	A	0	0	56	-9999	NA	No remarks	No remarks
2009-07-29	Cas1	B	0	0	41	-9999	NA	No remarks	No remarks
2009-07-29	Cas1	C	0	0	50	-9999	NA	No remarks	No remarks
2009-07-29	Cas1	D	0	0	28	-9999	NA	No remarks	No remarks
2009-07-29	Cas2	A	1	0	103	-9999	NA	No remarks	No remarks
2009-07-29	Cas2	B	0	0	78	-9999	NA	No remarks	No remarks
2009-07-29	Cas2	C	0	0	51	-9999	NA	No remarks	No remarks
2009-07-29	Cas2	D	0	0	75	-9999	NA	No remarks	No remarks
2009-07-30	Cas3	A	0	0	55	-9999	NA	No remarks	No remarks
2009-07-30	Cas3	B	2	0	43	-9999	NA	No remarks	No remarks
2009-07-30	Cas3	C	0	0	46	-9999	NA	No remarks	No remarks
2009-07-30	Cas3	D	0	0	18	-9999	NA	No remarks	No remarks
2009-07-30	Cas4	A	0	0	53	-9999	NA	No remarks	No remarks
2009-07-30	Cas4	B	0	0	57	-9999	NA	No remarks	No remarks
2009-07-30	Cas4	C	0	0	58	-9999	NA	No remarks	No remarks
2009-07-30	Cas4	D	0	0	55	-9999	NA	No remarks	No remarks
2009-08-01	K1C	A	1	0	62	-9999	NA	No remarks	No remarks
2009-08-01	K2C	A	0	0	51	-9999	NA	No remarks	No remarks
2009-08-01	K3C	A	8	0	43	-9999	NA	No remarks	No remarks
2009-08-01	K4C	A	4	0	75	-9999	NA	No remarks	No remarks
2009-08-01	K5C	A	7	0	77	-9999	NA	No remarks	No remarks
2009-08-01	W5C	NA	2	0	69	-9999	NA	No remarks	No remarks
2009-08-01	W1C	A	3	0	68	-9999	NA	No remarks	No remarks
2009-08-01	W2C	A	4	0	98	-9999	NA	No remarks	No remarks
2009-08-01	W3C	A	0	0	34	-9999	NA	No remarks	No remarks
2009-08-01	W4C	A	5	0	56	-9999	NA	No remarks	No remarks
2009-08-06	Cas1	A	0	0	62	-9999	NA	No remarks	No remarks
2009-08-06	Cas1	B	1	0	25	-9999	NA	No remarks	No remarks
2009-08-06	Cas1	C	0	0	42	-9999	NA	No remarks	No remarks
2009-08-06	Cas2	D	0	0	80	-9999	NA	No remarks	No remarks
2009-08-06	Cas3	A	0	0	45	-9999	NA	No remarks	No remarks
2009-08-06	Cas3	B	1	0	39	-9999	NA	No remarks	No remarks
2009-08-06	Cas3	C	1	0	58	-9999	NA	No remarks	No remarks
2009-08-06	Cas4	D	0	0	52	-9999	NA	No remarks	No remarks
2009-08-06	K1C	A	2	0	74	-9999	NA	No remarks	No remarks
2009-08-06	K2C	A	0	0	50	-9999	NA	No remarks	No remarks
2009-08-06	K3C	A	2	0	60	-9999	NA	No remarks	No remarks
2009-08-06	K4C	A	0	0	81	-9999	NA	No remarks	No remarks
2009-08-06	W4C	A	0	0	61	-9999	NA	No remarks	No remarks
2009-08-06	W5C	NA	3	0	61	-9999	NA	No remarks	No remarks
2009-08-06	Cas1	D	1	0	26	-9999	NA	No remarks	No remarks
2009-08-06	Cas2	A	0	0	80	-9999	NA	No remarks	No remarks
2009-08-06	Cas2	B	0	0	69	-9999	NA	No remarks	No remarks
2009-08-06	Cas2	C	0	0	69	-9999	NA	Same as in B	No remarks
2009-08-06	Cas3	D	0	0	16	-9999	NA	No remarks	No remarks
2009-08-06	Cas4	A	0	0	70	-9999	NA	No remarks	No remarks
2009-08-06	Cas4	B	0	0	50	-9999	NA	No remarks	No remarks
2009-08-06	Cas4	C	0	0	115	-9999	NA	No remarks	No remarks
2009-08-06	K5C	A	4	0	58	-9999	NA	No remarks	No remarks
2009-08-06	W1C	A	3	0	48	-9999	NA	No remarks	No remarks
2009-08-06	W2C	A	0	0	81	-9999	NA	No remarks	No remarks
2009-08-06	W3C	A	0	0	20	-9999	NA	No remarks	No remarks
2009-08-13	Cas1	A	0	0	40	-9999	NA	No remarks	No remarks
2009-08-13	Cas1	B	0	0	29	-9999	NA	No remarks	No remarks
2009-08-13	Cas2	C	0	0	48	-9999	NA	No remarks	No remarks
2009-08-13	Cas2	D	0	0	68	-9999	NA	No remarks	No remarks
2009-08-13	Cas3	A	0	0	38	-9999	NA	No remarks	No remarks
2009-08-13	Cas3	B	4	0	37	-9999	NA	No remarks	No remarks
2009-08-13	K4C	A	0	0	81	-9999	NA	No remarks	No remarks
2009-08-13	K5C	A	0	0	52	-9999	NA	No remarks	No remarks
2009-08-13	W1C	A	0	0	32	-9999	NA	No remarks	No remarks
2009-08-13	W2C	A	2	0	51	-9999	NA	No remarks	No remarks
2009-08-13	Cas1	C	0	0	50	-9999	NA	No remarks	No remarks
2009-08-13	Cas1	D	0	0	32	-9999	NA	No remarks	No remarks
2009-08-13	Cas2	A	2	0	73	-9999	NA	No remarks	No remarks
2009-08-13	Cas2	B	0	0	54	-9999	NA	No remarks	No remarks
2009-08-13	Cas3	C	0	0	29	-9999	NA	No remarks	No remarks
2009-08-13	Cas3	D	0	0	18	-9999	NA	No remarks	No remarks
2009-08-13	K1C	A	0	0	30	-9999	NA	No remarks	No remarks
2009-08-13	K2C	A	0	0	45	-9999	NA	No remarks	No remarks
2009-08-13	K3C	A	0	0	22	-9999	NA	No remarks	No remarks
2009-08-13	W3C	A	1	0	19	-9999	NA	No remarks	No remarks
2009-08-13	W4C	A	0	0	94	-9999	NA	No remarks	No remarks
2009-08-13	W5C	NA	0	0	46	-9999	NA	No remarks	No remarks
2009-08-19	Cas1	B	0	0	28	-9999	NA	No remarks	No remarks
2009-08-19	Cas1	C	0	0	68	-9999	NA	No remarks	No remarks
2009-08-19	Cas1	D	0	0	12	-9999	NA	No remarks	No remarks
2009-08-19	Cas2	A	5	0	71	-9999	NA	No remarks	No remarks
2009-08-19	Cas3	B	1	0	22	-9999	NA	No remarks	No remarks
2009-08-19	Cas3	C	0	0	31	-9999	NA	No remarks	No remarks
2009-08-19	Cas3	D	1	0	15	-9999	NA	No remarks	No remarks
2009-08-19	Cas4	A	0	0	64	-9999	NA	No remarks	No remarks
2009-08-19	K3C	A	2	0	37	-9999	NA	No remarks	No remarks
2009-08-19	K4C	A	2	0	81	-9999	NA	No remarks	No remarks
2009-08-19	K5C	A	6	0	66	-9999	NA	No remarks	No remarks
2009-08-19	W1C	A	1	0	55	-9999	NA	No remarks	No remarks
2009-08-19	Cas1	A	0	0	43	-9999	NA	No remarks	No remarks
2009-08-19	Cas2	B	0	0	52	-9999	NA	No remarks	No remarks
2009-08-19	Cas2	C	0	0	52	-9999	NA	No remarks	No remarks
2009-08-19	Cas2	D	0	0	61	-9999	NA	No remarks	No remarks
2009-08-19	Cas3	A	0	0	43	-9999	NA	No remarks	No remarks
2009-08-19	Cas4	B	5	0	47	-9999	NA	No remarks	No remarks
2009-08-19	Cas4	C	0	0	50	-9999	NA	No remarks	No remarks
2009-08-19	Cas4	D	0	0	39	-9999	NA	No remarks	No remarks
2009-08-19	K1C	A	1	0	39	-9999	NA	No remarks	No remarks
2009-08-19	K2C	A	3	0	16	-9999	NA	No remarks	No remarks
2009-08-19	W2C	A	3	0	87	-9999	NA	No remarks	No remarks
2009-08-19	W3C	A	0	0	32	-9999	NA	No remarks	No remarks
2009-08-19	W4C	A	5	0	99	-9999	NA	No remarks	No remarks
2009-08-19	W5C	NA	3	0	49	-9999	NA	No remarks	No remarks
2010-06-10	Cas1	A	0	0	0	-9999	NA	empty	No remarks
2010-06-10	Cas1	B	0	0	0	-9999	NA	empty	No remarks
2010-06-10	Cas1	C	0	0	0	-9999	NA	empty	No remarks
2010-06-10	Cas1	D	0	0	0	-9999	NA	empty	No remarks
2010-06-17	Cas2	A	0	0	0	-9999	NA	Still empty	No remarks
2010-06-17	Cas2	B	0	0	0	-9999	NA	Still empty	No remarks
2010-06-17	Cas2	C	0	0	0	-9999	NA	Still empty	No remarks
2010-06-17	Cas2	D	0	0	0	-9999	NA	Still empty	No remarks
2010-06-17	Cas4	B	0	0	0	-9999	NA	Still empty	No remarks
2010-06-17	Cas4	C	0	0	0	-9999	NA	Still empty	No remarks
