LastName;FirstName;DatasetID;Dataset;SpeciesName;AccSpeciesID;AccSpeciesName;ObservationID;ObsDataID;TraitID;TraitName;DataID;DataName;OriglName;OrigValueStr;OrigUnitStr;ValueKindName;OrigUncertaintyStr;UncertaintyName;Replicates;StdValue;UnitName;RelUncertaintyPercent;OrigObsDataID;ErrorRisk;Reference;Comment
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga foliolosa;96931;Saxifraga foliolosa;4448129;49712002;;;327;Exposition;Notes_In situ, pot, or hydroponic;in situ;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Whether plant was studied in field or grown under controlled conditions.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga tenuis;96969;Saxifraga tenuis;4448134;49712124;;;327;Exposition;Notes_In situ, pot, or hydroponic;in situ;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Whether plant was studied in field or grown under controlled conditions.
Blonder;Benjamin;226;Leaf Structure, Venation and Economic Spectrum;Saxifraga rhomboidea;96958;Saxifraga rhomboidea;1659426;11295543;;;441;Plant ID / Individual ID;Individual.no;1;;;;;;;;;;;Blonder, B., Buzzard, B., Sloat, L., Simova, I., Lipson, R., Boyle, B., Enquist, B. (2012) The shrinkage effect biases estimates of paleoclimate. American Journal of Botany. 99.11 1756-1763;
Blonder;Benjamin;226;Leaf Structure, Venation and Economic Spectrum;Saxifraga rhomboidea;96958;Saxifraga rhomboidea;1659427;11295556;;;441;Plant ID / Individual ID;Individual.no;2;;;;;;;;;;;Blonder, B., Buzzard, B., Sloat, L., Simova, I., Lipson, R., Boyle, B., Enquist, B. (2012) The shrinkage effect biases estimates of paleoclimate. American Journal of Botany. 99.11 1756-1763;
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4399258;47962074;;;469;Identifier within contributed dataset (ID);Notes_Row ID;5229;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Number to designate specific row.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4448128;49711966;;;469;Identifier within contributed dataset (ID);Notes_Row ID;5798;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Number to designate specific row.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga foliolosa;96931;Saxifraga foliolosa;4448129;49711989;;;469;Identifier within contributed dataset (ID);Notes_Row ID;5799;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Number to designate specific row.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga tenuis;96969;Saxifraga tenuis;4448134;49712111;;;469;Identifier within contributed dataset (ID);Notes_Row ID;5804;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Number to designate specific row.
Blonder;Benjamin;226;Leaf Structure, Venation and Economic Spectrum;Saxifraga rhomboidea;96958;Saxifraga rhomboidea;1659426;11295539;;;846;Family;Family;Saxifragaceae;;;;;;;;;;;Blonder, B., Buzzard, B., Sloat, L., Simova, I., Lipson, R., Boyle, B., Enquist, B. (2012) The shrinkage effect biases estimates of paleoclimate. American Journal of Botany. 99.11 1756-1763;
Blonder;Benjamin;226;Leaf Structure, Venation and Economic Spectrum;Saxifraga rhomboidea;96958;Saxifraga rhomboidea;1659427;11295552;;;846;Family;Family;Saxifragaceae;;;;;;;;;;;Blonder, B., Buzzard, B., Sloat, L., Simova, I., Lipson, R., Boyle, B., Enquist, B. (2012) The shrinkage effect biases estimates of paleoclimate. American Journal of Botany. 99.11 1756-1763;
G¸nther;Angela;460;TRY Categorical Traits Dataset (update 2018);Papaver chelidoniaefolium;92446;Papaver chelidoniifolium;4485438;50211411;;;846;Family;TNRS_Consolidated_name_family;Papaveraceae;;;;;;;;;;;unpub.;
G¸nther;Angela;460;TRY Categorical Traits Dataset (update 2018);Saxifraga hieracifolia;96936;Saxifraga hieraciifolia;4486205;50218346;;;846;Family;TNRS_Consolidated_name_family;Saxifragaceae;;;;;;;;;;;unpub.;
G¸nther;Angela;460;TRY Categorical Traits Dataset (update 2018);Saxifraga continentalis;96933;Saxifraga fragosoi;4486216;50218442;;;846;Family;TNRS_Consolidated_name_family;Saxifragaceae;;;;;;;;;;;unpub.;
G¸nther;Angela;460;TRY Categorical Traits Dataset (update 2018);Harrimanella stelleriana;78118;Cassiope stelleriana;4489056;50246251;;;846;Family;TNRS_Consolidated_name_family;Ericaceae;;;;;;;;;;;unpub.;
Blonder;Benjamin;226;Leaf Structure, Venation and Economic Spectrum;Saxifraga rhomboidea;96958;Saxifraga rhomboidea;1659426;11295535;;;1411;Dataset (1);Dataset;Colorado;;;;;;;;;;;Blonder, B., Buzzard, B., Sloat, L., Simova, I., Lipson, R., Boyle, B., Enquist, B. (2012) The shrinkage effect biases estimates of paleoclimate. American Journal of Botany. 99.11 1756-1763;
Blonder;Benjamin;226;Leaf Structure, Venation and Economic Spectrum;Saxifraga rhomboidea;96958;Saxifraga rhomboidea;1659427;11295548;;;1411;Dataset (1);Dataset;Colorado;;;;;;;;;;;Blonder, B., Buzzard, B., Sloat, L., Simova, I., Lipson, R., Boyle, B., Enquist, B. (2012) The shrinkage effect biases estimates of paleoclimate. American Journal of Botany. 99.11 1756-1763;
Klimesova;Jitka;243;CLO-PLA : a Database of Clonal Growth in Plants;Saxifraga flagellaris WILLD.;96929;Saxifraga flagellaris;1715045;12178927;;;1412;Location Country;geography;Groenland;;;;;;;;;;;Klimesova J. & de Bello F. CLO-PLA: the database of clonal and bud bank traits of Central European flora. Journal of Vegetation Science 20: 511-516.;
Klimesova;Jitka;243;CLO-PLA : a Database of Clonal Growth in Plants;Saxifraga flagellaris WILLD.;96929;Saxifraga flagellaris;1715046;12178957;;;1412;Location Country;geography;Rusiia;;;;;;;;;;;Klimesova J. & de Bello F. CLO-PLA: the database of clonal and bud bank traits of Central European flora. Journal of Vegetation Science 20: 511-516.;
Klimesova;Jitka;243;CLO-PLA : a Database of Clonal Growth in Plants;Saxifraga squarrosa SIEBER;96965;Saxifraga squarrosa;1717343;12237665;;;1412;Location Country;geography;Italy;;;;;;;;;;;Klimesova J. & de Bello F. CLO-PLA: the database of clonal and bud bank traits of Central European flora. Journal of Vegetation Science 20: 511-516.;
Klimesova;Jitka;243;CLO-PLA : a Database of Clonal Growth in Plants;Saxifraga tenuis (WAHLENB.) HARRY SM. ex LINDM.;96969;Saxifraga tenuis;1717348;12237805;;;1412;Location Country;geography;Sweden;;;;;;;;;;;Klimesova J. & de Bello F. CLO-PLA: the database of clonal and bud bank traits of Central European flora. Journal of Vegetation Science 20: 511-516.;
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4399258;47962088;;;1516;Location comment;Notes_Location;King Christian Island, Canada.;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Miscellaneous information about data collection location, given in original data source. 
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4448128;49711978;;;1516;Location comment;Notes_Location;Alexandra Fiord, Ellesmere Island, Nunavut, Canada.;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Miscellaneous information about data collection location, given in original data source. 
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga foliolosa;96931;Saxifraga foliolosa;4448129;49712001;;;1516;Location comment;Notes_Location;Alexandra Fiord, Ellesmere Island, Nunavut, Canada.;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Miscellaneous information about data collection location, given in original data source. 
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga tenuis;96969;Saxifraga tenuis;4448134;49712123;;;1516;Location comment;Notes_Location;Alexandra Fiord, Ellesmere Island, Nunavut, Canada.;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Miscellaneous information about data collection location, given in original data source. 
Blonder;Benjamin;226;Leaf Structure, Venation and Economic Spectrum;Saxifraga rhomboidea;96958;Saxifraga rhomboidea;1659426;11295536;;;1736;Location Name;Site;Mt Elbert false summit 14100 feet;;;;;;;;;;;Blonder, B., Buzzard, B., Sloat, L., Simova, I., Lipson, R., Boyle, B., Enquist, B. (2012) The shrinkage effect biases estimates of paleoclimate. American Journal of Botany. 99.11 1756-1763;
Blonder;Benjamin;226;Leaf Structure, Venation and Economic Spectrum;Saxifraga rhomboidea;96958;Saxifraga rhomboidea;1659427;11295549;;;1736;Location Name;Site;Mt Elbert false summit 14100 feet;;;;;;;;;;;Blonder, B., Buzzard, B., Sloat, L., Simova, I., Lipson, R., Boyle, B., Enquist, B. (2012) The shrinkage effect biases estimates of paleoclimate. American Journal of Botany. 99.11 1756-1763;
Dainese;Matteo;164;Italian Alps Plant Traits Database;Papaver ernesti-mayeri;92447;Papaver ernesti-mayeri;1337326;9537622;;;1863;Habitat / plot description;Habitat;Sc;;;;;;;;;;;Bragazza L (2009) Conservation priority of Italian alpine habitats: a floristic approach based on potential distribution of vascular plant species. Biodiversity and Conservation  18: 2823ñ2835.;"Fw - Freshwater habitats; Pt - Peatlands; Wm - Wet meadows; Rb - River bed and banks; Ru - Ruderal vegetation; Hm - Hay meadows; Dg - Dry grasslands; Ag - Alpine grasslands; Sb - Snow beds; Sc - Screes; Rs - Rocky slopes; Mf - Megaforbs; Hl - Heathlands; Sf - Scots pine forests; Cf - Coniferous forests; Bf - Beech forests; Of - Oak hornbeam forests; Rw - Ravine and slope woodland; If - Illyrian oak ñ hornbeam forests"
Dainese;Matteo;164;Italian Alps Plant Traits Database;Saxifraga arachnoidea;96910;Saxifraga arachnoidea;1337752;9539752;;;1863;Habitat / plot description;Habitat;Rs;;;;;;;;;;;Bragazza L (2009) Conservation priority of Italian alpine habitats: a floristic approach based on potential distribution of vascular plant species. Biodiversity and Conservation  18: 2823ñ2835.;"Fw - Freshwater habitats; Pt - Peatlands; Wm - Wet meadows; Rb - River bed and banks; Ru - Ruderal vegetation; Hm - Hay meadows; Dg - Dry grasslands; Ag - Alpine grasslands; Sb - Snow beds; Sc - Screes; Rs - Rocky slopes; Mf - Megaforbs; Hl - Heathlands; Sf - Scots pine forests; Cf - Coniferous forests; Bf - Beech forests; Of - Oak hornbeam forests; Rw - Ravine and slope woodland; If - Illyrian oak ñ hornbeam forests"
Dainese;Matteo;164;Italian Alps Plant Traits Database;Saxifraga callosa;96913;Saxifraga callosa;1337759;9539787;;;1863;Habitat / plot description;Habitat;Rs;;;;;;;;;;;Bragazza L (2009) Conservation priority of Italian alpine habitats: a floristic approach based on potential distribution of vascular plant species. Biodiversity and Conservation  18: 2823ñ2835.;"Fw - Freshwater habitats; Pt - Peatlands; Wm - Wet meadows; Rb - River bed and banks; Ru - Ruderal vegetation; Hm - Hay meadows; Dg - Dry grasslands; Ag - Alpine grasslands; Sb - Snow beds; Sc - Screes; Rs - Rocky slopes; Mf - Megaforbs; Hl - Heathlands; Sf - Scots pine forests; Cf - Coniferous forests; Bf - Beech forests; Of - Oak hornbeam forests; Rw - Ravine and slope woodland; If - Illyrian oak ñ hornbeam forests"
Dainese;Matteo;164;Italian Alps Plant Traits Database;Saxifraga crustata;96921;Saxifraga crustata;1337762;9539802;;;1863;Habitat / plot description;Habitat;Ag/Sc/Rs;;;;;;;;;;;Bragazza L (2009) Conservation priority of Italian alpine habitats: a floristic approach based on potential distribution of vascular plant species. Biodiversity and Conservation  18: 2823ñ2835.;"Fw - Freshwater habitats; Pt - Peatlands; Wm - Wet meadows; Rb - River bed and banks; Ru - Ruderal vegetation; Hm - Hay meadows; Dg - Dry grasslands; Ag - Alpine grasslands; Sb - Snow beds; Sc - Screes; Rs - Rocky slopes; Mf - Megaforbs; Hl - Heathlands; Sf - Scots pine forests; Cf - Coniferous forests; Bf - Beech forests; Of - Oak hornbeam forests; Rw - Ravine and slope woodland; If - Illyrian oak ñ hornbeam forests"
Dainese;Matteo;164;Italian Alps Plant Traits Database;Saxifraga depressa;96924;Saxifraga depressa;1337764;9539812;;;1863;Habitat / plot description;Habitat;Sb/Sc;;;;;;;;;;;Bragazza L (2009) Conservation priority of Italian alpine habitats: a floristic approach based on potential distribution of vascular plant species. Biodiversity and Conservation  18: 2823ñ2835.;"Fw - Freshwater habitats; Pt - Peatlands; Wm - Wet meadows; Rb - River bed and banks; Ru - Ruderal vegetation; Hm - Hay meadows; Dg - Dry grasslands; Ag - Alpine grasslands; Sb - Snow beds; Sc - Screes; Rs - Rocky slopes; Mf - Megaforbs; Hl - Heathlands; Sf - Scots pine forests; Cf - Coniferous forests; Bf - Beech forests; Of - Oak hornbeam forests; Rw - Ravine and slope woodland; If - Illyrian oak ñ hornbeam forests"
Dainese;Matteo;164;Italian Alps Plant Traits Database;Saxifraga diapensioides;96926;Saxifraga diapensioides;1337765;9539817;;;1863;Habitat / plot description;Habitat;Rs;;;;;;;;;;;Bragazza L (2009) Conservation priority of Italian alpine habitats: a floristic approach based on potential distribution of vascular plant species. Biodiversity and Conservation  18: 2823ñ2835.;"Fw - Freshwater habitats; Pt - Peatlands; Wm - Wet meadows; Rb - River bed and banks; Ru - Ruderal vegetation; Hm - Hay meadows; Dg - Dry grasslands; Ag - Alpine grasslands; Sb - Snow beds; Sc - Screes; Rs - Rocky slopes; Mf - Megaforbs; Hl - Heathlands; Sf - Scots pine forests; Cf - Coniferous forests; Bf - Beech forests; Of - Oak hornbeam forests; Rw - Ravine and slope woodland; If - Illyrian oak ñ hornbeam forests"
Dainese;Matteo;164;Italian Alps Plant Traits Database;Saxifraga florulenta;96930;Saxifraga florulenta;1337769;9539837;;;1863;Habitat / plot description;Habitat;Rs;;;;;;;;;;;Bragazza L (2009) Conservation priority of Italian alpine habitats: a floristic approach based on potential distribution of vascular plant species. Biodiversity and Conservation  18: 2823ñ2835.;"Fw - Freshwater habitats; Pt - Peatlands; Wm - Wet meadows; Rb - River bed and banks; Ru - Ruderal vegetation; Hm - Hay meadows; Dg - Dry grasslands; Ag - Alpine grasslands; Sb - Snow beds; Sc - Screes; Rs - Rocky slopes; Mf - Megaforbs; Hl - Heathlands; Sf - Scots pine forests; Cf - Coniferous forests; Bf - Beech forests; Of - Oak hornbeam forests; Rw - Ravine and slope woodland; If - Illyrian oak ñ hornbeam forests"
Dainese;Matteo;164;Italian Alps Plant Traits Database;Saxifraga muscoides;96949;Saxifraga muscoides;1337772;9539852;;;1863;Habitat / plot description;Habitat;Sc/Rs;;;;;;;;;;;Bragazza L (2009) Conservation priority of Italian alpine habitats: a floristic approach based on potential distribution of vascular plant species. Biodiversity and Conservation  18: 2823ñ2835.;"Fw - Freshwater habitats; Pt - Peatlands; Wm - Wet meadows; Rb - River bed and banks; Ru - Ruderal vegetation; Hm - Hay meadows; Dg - Dry grasslands; Ag - Alpine grasslands; Sb - Snow beds; Sc - Screes; Rs - Rocky slopes; Mf - Megaforbs; Hl - Heathlands; Sf - Scots pine forests; Cf - Coniferous forests; Bf - Beech forests; Of - Oak hornbeam forests; Rw - Ravine and slope woodland; If - Illyrian oak ñ hornbeam forests"
Dainese;Matteo;164;Italian Alps Plant Traits Database;Saxifraga pedemontana;96953;Saxifraga pedemontana;1337776;9539872;;;1863;Habitat / plot description;Habitat;Rs;;;;;;;;;;;Bragazza L (2009) Conservation priority of Italian alpine habitats: a floristic approach based on potential distribution of vascular plant species. Biodiversity and Conservation  18: 2823ñ2835.;"Fw - Freshwater habitats; Pt - Peatlands; Wm - Wet meadows; Rb - River bed and banks; Ru - Ruderal vegetation; Hm - Hay meadows; Dg - Dry grasslands; Ag - Alpine grasslands; Sb - Snow beds; Sc - Screes; Rs - Rocky slopes; Mf - Megaforbs; Hl - Heathlands; Sf - Scots pine forests; Cf - Coniferous forests; Bf - Beech forests; Of - Oak hornbeam forests; Rw - Ravine and slope woodland; If - Illyrian oak ñ hornbeam forests"
Dainese;Matteo;164;Italian Alps Plant Traits Database;Saxifraga retusa subsp. retusa;96957;Saxifraga retusa;1337779;9539887;;;1863;Habitat / plot description;Habitat;Sc/Rs;;;;;;;;;;;Bragazza L (2009) Conservation priority of Italian alpine habitats: a floristic approach based on potential distribution of vascular plant species. Biodiversity and Conservation  18: 2823ñ2835.;"Fw - Freshwater habitats; Pt - Peatlands; Wm - Wet meadows; Rb - River bed and banks; Ru - Ruderal vegetation; Hm - Hay meadows; Dg - Dry grasslands; Ag - Alpine grasslands; Sb - Snow beds; Sc - Screes; Rs - Rocky slopes; Mf - Megaforbs; Hl - Heathlands; Sf - Scots pine forests; Cf - Coniferous forests; Bf - Beech forests; Of - Oak hornbeam forests; Rw - Ravine and slope woodland; If - Illyrian oak ñ hornbeam forests"
Dainese;Matteo;164;Italian Alps Plant Traits Database;Saxifraga squarrosa;96965;Saxifraga squarrosa;1337783;9539907;;;1863;Habitat / plot description;Habitat;Rs;;;;;;;;;;;Bragazza L (2009) Conservation priority of Italian alpine habitats: a floristic approach based on potential distribution of vascular plant species. Biodiversity and Conservation  18: 2823ñ2835.;"Fw - Freshwater habitats; Pt - Peatlands; Wm - Wet meadows; Rb - River bed and banks; Ru - Ruderal vegetation; Hm - Hay meadows; Dg - Dry grasslands; Ag - Alpine grasslands; Sb - Snow beds; Sc - Screes; Rs - Rocky slopes; Mf - Megaforbs; Hl - Heathlands; Sf - Scots pine forests; Cf - Coniferous forests; Bf - Beech forests; Of - Oak hornbeam forests; Rw - Ravine and slope woodland; If - Illyrian oak ñ hornbeam forests"
Dainese;Matteo;164;Italian Alps Plant Traits Database;Saxifraga tombeanensis;96970;Saxifraga tombeanensis;1337786;9539922;;;1863;Habitat / plot description;Habitat;Rs;;;;;;;;;;;Bragazza L (2009) Conservation priority of Italian alpine habitats: a floristic approach based on potential distribution of vascular plant species. Biodiversity and Conservation  18: 2823ñ2835.;"Fw - Freshwater habitats; Pt - Peatlands; Wm - Wet meadows; Rb - River bed and banks; Ru - Ruderal vegetation; Hm - Hay meadows; Dg - Dry grasslands; Ag - Alpine grasslands; Sb - Snow beds; Sc - Screes; Rs - Rocky slopes; Mf - Megaforbs; Hl - Heathlands; Sf - Scots pine forests; Cf - Coniferous forests; Bf - Beech forests; Of - Oak hornbeam forests; Rw - Ravine and slope woodland; If - Illyrian oak ñ hornbeam forests"
Klimesova;Jitka;243;CLO-PLA : a Database of Clonal Growth in Plants;Saxifraga flagellaris WILLD.;96929;Saxifraga flagellaris;1715045;12178930;;;1863;Habitat / plot description;Habitat;arctic/alpine;;;;;;;;;;;Klimesova J. & de Bello F. CLO-PLA: the database of clonal and bud bank traits of Central European flora. Journal of Vegetation Science 20: 511-516.;
Klimesova;Jitka;243;CLO-PLA : a Database of Clonal Growth in Plants;Saxifraga flagellaris WILLD.;96929;Saxifraga flagellaris;1715046;12178960;;;1863;Habitat / plot description;Habitat;arctic/alpine;;;;;;;;;;;Klimesova J. & de Bello F. CLO-PLA: the database of clonal and bud bank traits of Central European flora. Journal of Vegetation Science 20: 511-516.;
Klimesova;Jitka;243;CLO-PLA : a Database of Clonal Growth in Plants;Saxifraga retusa GOUAN;96957;Saxifraga retusa;1715063;12179433;;;1863;Habitat / plot description;Habitat;arctic/alpine;;;;;;;;;;;Klimesova J. & de Bello F. CLO-PLA: the database of clonal and bud bank traits of Central European flora. Journal of Vegetation Science 20: 511-516.;
Klimesova;Jitka;243;CLO-PLA : a Database of Clonal Growth in Plants;Saxifraga squarrosa SIEBER;96965;Saxifraga squarrosa;1717343;12237668;;;1863;Habitat / plot description;Habitat;arctic/alpine;;;;;;;;;;;Klimesova J. & de Bello F. CLO-PLA: the database of clonal and bud bank traits of Central European flora. Journal of Vegetation Science 20: 511-516.;
Klimesova;Jitka;243;CLO-PLA : a Database of Clonal Growth in Plants;Saxifraga tenuis (WAHLENB.) HARRY SM. ex LINDM.;96969;Saxifraga tenuis;1717348;12237808;;;1863;Habitat / plot description;Habitat;arctic/alpine;;;;;;;;;;;Klimesova J. & de Bello F. CLO-PLA: the database of clonal and bud bank traits of Central European flora. Journal of Vegetation Science 20: 511-516.;
Klimesova;Jitka;243;CLO-PLA : a Database of Clonal Growth in Plants;Saxifraga flagellaris WILLD.;96929;Saxifraga flagellaris;1715045;12178926;;;2091;Comment 2;type of data;field observation;;;;;;;;;;;Klimesova J. & de Bello F. CLO-PLA: the database of clonal and bud bank traits of Central European flora. Journal of Vegetation Science 20: 511-516.;
Klimesova;Jitka;243;CLO-PLA : a Database of Clonal Growth in Plants;Saxifraga flagellaris WILLD.;96929;Saxifraga flagellaris;1715046;12178956;;;2091;Comment 2;type of data;field observation;;;;;;;;;;;Klimesova J. & de Bello F. CLO-PLA: the database of clonal and bud bank traits of Central European flora. Journal of Vegetation Science 20: 511-516.;
Klimesova;Jitka;243;CLO-PLA : a Database of Clonal Growth in Plants;Saxifraga retusa GOUAN;96957;Saxifraga retusa;1715063;12179430;;;2091;Comment 2;type of data;field observation;;;;;;;;;;;Klimesova J. & de Bello F. CLO-PLA: the database of clonal and bud bank traits of Central European flora. Journal of Vegetation Science 20: 511-516.;
Klimesova;Jitka;243;CLO-PLA : a Database of Clonal Growth in Plants;Saxifraga squarrosa SIEBER;96965;Saxifraga squarrosa;1717343;12237664;;;2091;Comment 2;type of data;picture interpretation;;;;;;;;;;;Klimesova J. & de Bello F. CLO-PLA: the database of clonal and bud bank traits of Central European flora. Journal of Vegetation Science 20: 511-516.;
Klimesova;Jitka;243;CLO-PLA : a Database of Clonal Growth in Plants;Saxifraga tenuis (WAHLENB.) HARRY SM. ex LINDM.;96969;Saxifraga tenuis;1717348;12237804;;;2091;Comment 2;type of data;picture interpretation;;;;;;;;;;;Klimesova J. & de Bello F. CLO-PLA: the database of clonal and bud bank traits of Central European flora. Journal of Vegetation Science 20: 511-516.;
Zanne;Amy;280;Global Woodiness Database;Cassiope lycopodioides;78116;Cassiope lycopodioides;2011358;16492671;;;3742;Number of references;woodiness.count;"0;0;1";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Cassiope stelleriana;78118;Cassiope stelleriana;2011360;16492675;;;3742;Number of references;woodiness.count;"0;0;1";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga adscendens;96907;Saxifraga adscendens;2043796;16557547;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga careyana;96914;Saxifraga careyana;2043811;16557577;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga caroliniana;96915;Saxifraga caroliniana;2043812;16557579;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
