Date	Plot	Section	Buds	Flowers	Senescent	TotalFlowering	TotalCount	Field_Remarks	General_Remarks
2007-08-12	Sil2	C	0	0	1	-9999	NA	No remarks	No remarks
2007-08-12	Sil2	D	0	0	57	-9999	NA	No remarks	No remarks
2007-08-12	Sil3	A	0	0	1	-9999	NA	Totally senescent	No remarks
2007-08-12	Sil3	B	0	0	1	-9999	NA	Totally senescent	No remarks
2007-08-12	Sil4	C	4	0	16	-9999	NA	No remarks	No remarks
2007-08-12	Sil4	D	0	2	22	-9999	NA	No remarks	No remarks
2007-08-19	Sil1	C	0	0	0	-9999	NA	No remarks	No remarks
2007-08-19	Sil1	D	0	0	21	-9999	NA	No remarks	No remarks
2007-08-19	Sil2	A	0	0	20	-9999	NA	No remarks	No remarks
2007-08-19	Sil2	B	1	0	49	-9999	NA	No remarks	No remarks
2007-08-19	Sil3	D	0	0	54	-9999	NA	No remarks	No remarks
2007-08-19	Sil4	A	0	0	34	-9999	NA	No remarks	No remarks
2007-08-19	Sil4	B	0	0	50	-9999	NA	No remarks	No remarks
2007-08-19	Sil4	C	0	0	19	-9999	NA	No remarks	No remarks
2007-08-19	Sil1	A	0	0	12	-9999	NA	No remarks	No remarks
2007-08-19	Sil1	B	0	0	6	-9999	NA	No remarks	No remarks
2007-08-19	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2007-08-19	Sil2	D	0	0	50	-9999	NA	No remarks	No remarks
2007-08-19	Sil3	A	0	0	12	-9999	NA	No remarks	No remarks
2007-08-19	Sil3	B	0	0	1	-9999	NA	No remarks	No remarks
2007-08-19	Sil3	C	0	0	51	-9999	NA	No remarks	No remarks
2007-08-19	Sil4	D	1	1	31	-9999	NA	No remarks	No remarks
2007-08-26	Sil1	D	0	0	22	-9999	NA	No remarks	No remarks
2007-08-26	Sil2	A	0	0	13	-9999	NA	No remarks	No remarks
2007-08-26	Sil2	B	0	0	14	-9999	NA	No remarks	No remarks
2007-08-26	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2007-08-26	Sil3	D	0	0	50	-9999	NA	No remarks	No remarks
2007-08-26	Sil4	A	0	0	38	-9999	NA	No remarks	No remarks
2007-08-26	Sil4	B	0	0	76	-9999	NA	No remarks	No remarks
2007-08-26	Sil4	C	0	0	18	-9999	NA	No remarks	No remarks
2007-08-26	Sil1	A	0	0	20	-9999	NA	No remarks	No remarks
2007-08-26	Sil1	B	0	0	1	-9999	NA	No remarks	No remarks
2007-08-26	Sil1	C	0	0	5	-9999	NA	No remarks	No remarks
2007-08-26	Sil2	D	0	0	51	-9999	NA	No remarks	No remarks
2007-08-26	Sil3	A	0	0	8	-9999	NA	No remarks	No remarks
2007-08-26	Sil3	B	0	0	1	-9999	NA	No remarks	No remarks
2007-08-26	Sil3	C	0	0	50	-9999	NA	No remarks	No remarks
2007-08-26	Sil4	D	0	0	20	-9999	NA	No remarks	No remarks
2008-05-27	Sil2	A	0	0	0	-9999	NA	No remarks	No remarks
2008-05-27	Sil2	B	0	0	0	-9999	NA	No remarks	No remarks
2008-05-27	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2008-05-27	Sil2	D	0	0	0	-9999	NA	No remarks	No remarks
2008-05-27	Sil1	A	0	0	0	-9999	NA	No remarks	No remarks
2008-05-27	Sil1	B	0	0	0	-9999	NA	No remarks	No remarks
2008-05-27	Sil1	C	0	0	0	-9999	NA	No remarks	No remarks
2008-05-27	Sil1	D	0	0	0	-9999	NA	No remarks	No remarks
2008-05-27	Sil3	A	0	0	0	-9999	NA	No remarks	No remarks
2008-05-27	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2008-05-27	Sil3	C	0	0	0	-9999	NA	No remarks	No remarks
2008-05-27	Sil3	D	0	0	0	-9999	NA	No remarks	No remarks
2008-06-03	Sil1	A	0	0	0	-9999	NA	No remarks	No remarks
2008-06-03	Sil1	B	0	0	0	-9999	NA	No remarks	No remarks
2008-06-03	Sil1	C	0	0	0	-9999	NA	No remarks	No remarks
2008-06-03	Sil1	D	0	0	0	-9999	NA	No remarks	No remarks
2008-06-03	Sil3	A	0	0	0	-9999	NA	No remarks	No remarks
2008-06-03	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2008-06-03	Sil3	C	0	0	0	-9999	NA	No remarks	No remarks
2008-06-03	Sil3	D	0	0	0	-9999	NA	No remarks	No remarks
2008-06-03	Sil4	A	0	0	0	-9999	NA	No remarks	No remarks
2008-06-03	Sil2	A	0	0	0	-9999	NA	No remarks	No remarks
2008-06-03	Sil2	B	0	0	0	-9999	NA	No remarks	No remarks
2008-06-03	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2008-06-03	Sil2	D	0	0	0	-9999	NA	No remarks	No remarks
2008-06-03	Sil4	B	0	0	0	-9999	NA	No remarks	No remarks
2008-06-03	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2008-06-03	Sil4	D	0	0	0	-9999	NA	No remarks	No remarks
2008-06-10	Sil1	B	0	0	0	-9999	NA	No remarks	No remarks
2008-06-10	Sil1	C	3	0	0	-9999	NA	No remarks	No remarks
2008-06-10	Sil1	D	2	0	0	-9999	NA	No remarks	No remarks
2008-06-10	Sil2	A	0	0	0	-9999	NA	No remarks	No remarks
2008-06-10	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2008-06-10	Sil3	C	6	0	0	-9999	NA	No remarks	No remarks
2008-06-10	Sil3	D	3	0	0	-9999	NA	No remarks	No remarks
2008-06-10	Sil4	A	0	0	0	-9999	NA	No remarks	No remarks
2008-06-10	Sil1	A	0	0	0	-9999	NA	No remarks	No remarks
2008-06-10	Sil2	B	2	0	0	-9999	NA	No remarks	No remarks
2008-06-10	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2008-06-10	Sil2	D	0	0	0	-9999	NA	No remarks	No remarks
2008-06-10	Sil3	A	0	0	0	-9999	NA	No remarks	No remarks
2008-06-10	Sil4	B	0	0	0	-9999	NA	No remarks	No remarks
2008-06-10	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2008-06-10	Sil4	D	0	0	0	-9999	NA	No remarks	No remarks
2008-06-17	Sil1	B	37	4	0	-9999	NA	No remarks	No remarks
2008-06-17	Sil1	C	15	8	0	-9999	NA	No remarks	No remarks
2008-06-17	Sil1	D	26	24	0	-9999	NA	No remarks	No remarks
2008-06-17	Sil2	A	6	3	0	-9999	NA	No remarks	No remarks
2008-06-17	Sil2	B	36	13	0	-9999	NA	No remarks	No remarks
2008-06-17	Sil3	C	34	11	0	-9999	NA	No remarks	No remarks
2008-06-17	Sil3	D	39	10	0	-9999	NA	No remarks	No remarks
2008-06-17	Sil1	A	36	21	0	-9999	NA	No remarks	No remarks
2008-06-17	Sil2	C	7	1	0	-9999	NA	No remarks	No remarks
2008-06-17	Sil2	D	75	0	0	-9999	NA	No remarks	No remarks
2008-06-17	Sil3	A	15	0	0	-9999	NA	No remarks	No remarks
2008-06-17	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2008-06-24	Sil1	A	10	41	5	-9999	NA	No remarks	No remarks
2008-06-24	Sil1	B	13	34	7	-9999	NA	No remarks	No remarks
2008-06-24	Sil2	C	0	6	1	-9999	NA	No remarks	No remarks
2008-06-24	Sil2	D	14	41	0	-9999	NA	No remarks	No remarks
2008-06-24	Sil1	C	0	20	0	-9999	NA	No remarks	No remarks
2008-06-24	Sil1	D	9	25	20	-9999	NA	No remarks	No remarks
2008-06-24	Sil2	A	8	27	3	-9999	NA	No remarks	No remarks
2008-06-24	Sil2	B	9	50	3	-9999	NA	No remarks	No remarks
2008-06-25	Sil3	A	-9999	-9999	-9999	28	TOTALCOUNT	No remarks	No remarks
2008-06-25	Sil3	A	7	17	4	-9999	NA	No remarks	No remarks
2008-06-25	Sil3	D	4	27	32	-9999	NA	No remarks	No remarks
2008-06-25	Sil4	A	0	0	0	-9999	NA	No remarks	No remarks
2008-06-25	Sil4	B	0	0	0	-9999	NA	No remarks	No remarks
2008-06-25	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2008-06-25	Sil3	B	-9999	-9999	-9999	0	TOTALCOUNT	No remarks	No remarks
2008-06-25	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2008-06-25	Sil3	C	-9999	-9999	-9999	85	TOTALCOUNT	No remarks	No remarks
2008-06-25	Sil3	C	18	46	21	-9999	NA	No remarks	No remarks
2008-06-25	Sil3	D	-9999	-9999	-9999	63	TOTALCOUNT	No remarks	No remarks
2008-06-25	Sil4	D	0	0	0	-9999	NA	No remarks	No remarks
2008-07-01	Sil1	B	1	2	25	-9999	NA	No remarks	No remarks
2008-07-01	Sil1	C	-9999	-9999	-9999	18	TOTALCOUNT	No remarks	No remarks
2008-07-01	Sil1	C	0	0	18	-9999	NA	No remarks	No remarks
2008-07-01	Sil1	D	-9999	-9999	-9999	56	TOTALCOUNT	No remarks	No remarks
2008-07-01	Sil2	D	3	16	40	-9999	NA	Not total more buds	No remarks
2008-07-01	Sil1	A	-9999	-9999	-9999	69	TOTALCOUNT	No remarks	No remarks
2008-07-01	Sil1	A	10	4	55	-9999	NA	No remarks	No remarks
2008-07-01	Sil1	B	-9999	-9999	-9999	28	TOTALCOUNT	No remarks	No remarks
2008-07-01	Sil1	D	6	6	44	-9999	NA	No remarks	No remarks
2008-07-01	Sil2	A	3	2	14	-9999	NA	No remarks	No remarks
2008-07-01	Sil2	B	8	11	54	-9999	NA	Not total	No remarks
2008-07-01	Sil2	C	0	4	1	-9999	NA	No remarks	No remarks
2008-07-02	Sil3	A	5	9	19	-9999	NA	No remarks	No remarks
2008-07-02	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2008-07-02	Sil3	C	9	10	32	-9999	NA	No remarks	No remarks
2008-07-02	Sil3	D	5	29	28	-9999	NA	No remarks	No remarks
2008-07-02	Sil4	A	0	0	0	-9999	NA	No remarks	No remarks
2008-07-02	Sil4	B	0	0	0	-9999	NA	No remarks	No remarks
2008-07-02	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2008-07-02	Sil4	D	0	0	0	-9999	NA	No remarks	No remarks
2008-07-08	Sil1	A	5	0	58	-9999	NA	No remarks	No remarks
2008-07-08	Sil1	B	0	0	45	-9999	NA	No remarks	No remarks
2008-07-08	Sil1	C	0	0	1	-9999	NA	No remarks	No remarks
2008-07-08	Sil1	D	0	2	42	-9999	NA	No remarks	No remarks
2008-07-08	Sil2	C	-9999	-9999	-9999	5	TOTALCOUNT	No remarks	No remarks
2008-07-08	Sil2	C	0	0	5	-9999	NA	No remarks	No remarks
2008-07-08	Sil2	D	-9999	-9999	-9999	130	TOTALCOUNT	No remarks	No remarks
2008-07-08	Sil2	D	3	30	97	-9999	NA	No remarks	No remarks
2008-07-08	Sil4	A	0	0	0	-9999	NA	No remarks	No remarks
2008-07-08	Sil4	B	0	0	0	-9999	NA	No remarks	No remarks
2008-07-08	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2008-07-08	Sil4	D	0	0	0	-9999	NA	No remarks	No remarks
2008-07-08	Sil2	A	-9999	-9999	-9999	21	TOTALCOUNT	No remarks	No remarks
2008-07-08	Sil2	A	1	5	15	-9999	NA	No remarks	No remarks
2008-07-08	Sil2	B	-9999	-9999	-9999	111	TOTALCOUNT	No remarks	No remarks
2008-07-08	Sil2	B	8	33	70	-9999	NA	No remarks	No remarks
2008-07-08	Sil3	A	0	0	22	-9999	NA	No remarks	No remarks
2008-07-08	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2008-07-08	Sil3	C	6	10	58	-9999	NA	No remarks	No remarks
2008-07-08	Sil3	D	4	22	48	-9999	NA	No remarks	No remarks
2008-07-16	Sil4	B	101	0	0	-9999	NA	No remarks	No remarks
2008-07-16	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2008-07-16	Sil4	D	50	0	0	-9999	NA	No remarks	No remarks
2008-07-16	Sil3	A	0	0	8	-9999	NA	No remarks	No remarks
2008-07-16	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2008-07-16	Sil3	C	0	0	53	-9999	NA	No remarks	No remarks
2008-07-16	Sil3	D	0	0	62	-9999	NA	No remarks	No remarks
2008-07-16	Sil4	A	51	0	0	-9999	NA	No remarks	No remarks
2008-07-17	Sil1	A	0	0	22	-9999	NA	No remarks	No remarks
2008-07-17	Sil2	B	0	6	78	-9999	NA	No remarks	No remarks
2008-07-17	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2008-07-17	Sil2	D	1	1	56	-9999	NA	No remarks	No remarks
2008-07-17	Sil1	B	0	0	21	-9999	NA	No remarks	No remarks
2008-07-17	Sil1	C	0	0	11	-9999	NA	No remarks	No remarks
2008-07-17	Sil1	D	0	0	37	-9999	NA	No remarks	No remarks
2008-07-17	Sil2	A	0	0	6	-9999	NA	No remarks	No remarks
2008-07-23	Sil1	A	0	0	21	-9999	NA	No remarks	No remarks
2008-07-23	Sil2	B	1	0	45	-9999	NA	No remarks	No remarks
2008-07-23	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2008-07-23	Sil2	D	0	0	131	-9999	NA	No remarks	No remarks
2008-07-23	Sil1	B	2	0	23	-9999	NA	No remarks	No remarks
2008-07-23	Sil1	C	0	0	17	-9999	NA	No remarks	No remarks
2008-07-23	Sil1	D	1	0	39	-9999	NA	No remarks	No remarks
2008-07-23	Sil2	A	1	0	26	-9999	NA	No remarks	No remarks
2008-07-25	Sil3	A	0	0	0	-9999	NA	No remarks	No remarks
2008-07-25	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2008-07-25	Sil4	C	16	0	0	-9999	NA	No remarks	No remarks
2008-07-25	Sil4	D	71	40	1	-9999	NA	No remarks	No remarks
2008-07-25	Sil3	C	0	0	22	-9999	NA	No remarks	No remarks
2008-07-25	Sil3	D	0	0	8	-9999	NA	No remarks	No remarks
2008-07-25	Sil4	A	26	48	0	-9999	NA	No remarks	No remarks
2008-07-25	Sil4	B	39	44	32	-9999	NA	No remarks	No remarks
2008-07-29	Sil1	A	0	0	9	-9999	NA	No remarks	No remarks
2008-07-29	Sil1	B	0	0	9	-9999	NA	No remarks	No remarks
2008-07-29	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2008-07-29	Sil2	D	1	0	36	-9999	NA	No remarks	No remarks
2008-07-29	Sil3	A	0	0	0	-9999	NA	Empty	No remarks
2008-07-29	Sil3	B	0	0	0	-9999	NA	Empty	No remarks
2008-07-29	Sil4	B	-9999	-9999	-9999	143	TOTALCOUNT	No remarks	No remarks
2008-07-29	Sil4	B	2	58	83	-9999	NA	No remarks	No remarks
2008-07-29	Sil4	C	-9999	-9999	-9999	27	TOTALCOUNT	No remarks	No remarks
2008-07-29	Sil4	C	9	18	0	-9999	NA	No remarks	No remarks
2008-07-29	Sil4	D	-9999	-9999	-9999	114	TOTALCOUNT	No remarks	No remarks
2008-07-29	Sil1	C	0	0	4	-9999	NA	No remarks	No remarks
2008-07-29	Sil1	D	0	0	25	-9999	NA	No remarks	No remarks
2008-07-29	Sil2	A	0	0	2	-9999	NA	No remarks	No remarks
2008-07-29	Sil2	B	0	1	43	-9999	NA	No remarks	No remarks
2008-07-29	Sil3	C	0	0	23	-9999	NA	No remarks	No remarks
2008-07-29	Sil3	D	0	0	13	-9999	NA	No remarks	No remarks
2008-07-29	Sil4	A	-9999	-9999	-9999	89	TOTALCOUNT	No remarks	No remarks
2008-07-29	Sil4	A	1	65	23	-9999	NA	No remarks	No remarks
2008-07-29	Sil4	D	4	84	26	-9999	NA	No remarks	No remarks
2008-08-05	Sil1	D	0	0	8	-9999	NA	No remarks	No remarks
2008-08-05	Sil2	A	0	0	3	-9999	NA	No remarks	No remarks
2008-08-05	Sil2	B	0	0	52	-9999	NA	No remarks	No remarks
2008-08-05	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2008-08-05	Sil3	D	0	0	4	-9999	NA	No remarks	No remarks
2008-08-05	Sil4	A	0	16	47	-9999	NA	No remarks	No remarks
2008-08-05	Sil4	B	0	0	61	-9999	NA	No remarks	No remarks
2008-08-05	Sil4	C	3	14	14	-9999	NA	No remarks	No remarks
2008-08-05	Sil1	A	0	0	20	-9999	NA	No remarks	No remarks
2008-08-05	Sil1	B	0	0	8	-9999	NA	No remarks	No remarks
2008-08-05	Sil1	C	0	0	9	-9999	NA	No remarks	No remarks
2008-08-05	Sil2	D	1	0	32	-9999	NA	No remarks	No remarks
2008-08-05	Sil3	A	0	0	0	-9999	NA	No remarks	No remarks
2008-08-05	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2008-08-05	Sil3	C	0	0	16	-9999	NA	No remarks	No remarks
2008-08-05	Sil4	D	1	4	53	-9999	NA	No remarks	No remarks
2008-08-12	Sil2	A	0	0	6	-9999	NA	No remarks	No remarks
2008-08-12	Sil2	B	1	4	19	-9999	NA	No remarks	No remarks
2008-08-12	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2008-08-12	Sil2	D	0	0	29	-9999	NA	No remarks	No remarks
2008-08-12	Sil4	A	0	0	46	-9999	NA	No remarks	No remarks
2008-08-12	Sil4	B	0	0	109	-9999	NA	No remarks	No remarks
2008-08-12	Sil4	C	0	3	26	-9999	NA	No remarks	No remarks
2008-08-12	Sil4	D	0	0	93	-9999	NA	No remarks	No remarks
2008-08-12	Sil1	A	0	0	16	-9999	NA	No remarks	No remarks
2008-08-12	Sil1	B	0	0	8	-9999	NA	No remarks	No remarks
2008-08-12	Sil1	C	0	0	8	-9999	NA	No remarks	No remarks
2008-08-12	Sil1	D	0	0	1	-9999	NA	No remarks	No remarks
2008-08-12	Sil3	A	0	0	14	-9999	NA	No remarks	No remarks
2008-08-12	Sil3	B	0	0	1	-9999	NA	No remarks	No remarks
2008-08-12	Sil3	C	0	0	48	-9999	NA	No remarks	No remarks
2008-08-12	Sil3	D	0	0	41	-9999	NA	No remarks	No remarks
2008-08-19	Sil2	A	0	0	9	-9999	NA	No remarks	No remarks
2008-08-19	Sil2	B	3	4	48	-9999	NA	More	No remarks
2008-08-19	Sil2	C	0	0	3	-9999	NA	No remarks	No remarks
2008-08-19	Sil2	D	0	0	74	-9999	NA	More	No remarks
2008-08-19	Sil4	B	0	0	75	-9999	NA	No remarks	No remarks
2008-08-19	Sil4	C	0	0	30	-9999	NA	No remarks	No remarks
2008-08-19	Sil4	D	0	0	59	-9999	NA	No remarks	No remarks
2008-08-19	Sil1	A	0	0	45	-9999	NA	No remarks	No remarks
2008-08-19	Sil1	B	0	0	21	-9999	NA	No remarks	No remarks
2008-08-19	Sil1	C	0	0	7	-9999	NA	No remarks	No remarks
2008-08-19	Sil1	D	0	0	42	-9999	NA	No remarks	No remarks
2008-08-19	Sil3	A	0	0	21	-9999	NA	No remarks	No remarks
2008-08-19	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2008-08-19	Sil3	C	0	0	42	-9999	NA	No remarks	No remarks
2008-08-19	Sil3	D	0	0	43	-9999	NA	No remarks	No remarks
2008-08-19	Sil4	A	0	0	51	-9999	NA	No remarks	No remarks
2009-06-03	Sil1	A	1	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Sil2	B	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Sil2	D	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Sil3	A	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Sil4	B	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Sil4	D	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Sil1	B	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Sil1	C	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Sil1	D	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Sil2	A	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Sil3	C	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Sil3	D	0	0	0	-9999	NA	No remarks	No remarks
2009-06-03	Sil4	A	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Sil1	A	18	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Sil2	D	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Sil3	A	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Sil4	D	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Sil1	B	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Sil1	C	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Sil1	D	1	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Sil2	A	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Sil2	B	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Sil3	C	3	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Sil3	D	1	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Sil4	A	0	0	0	-9999	NA	No remarks	No remarks
2009-06-10	Sil4	B	0	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Sil1	A	43	10	0	-9999	NA	No remarks	No remarks
2009-06-18	Sil1	B	3	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Sil2	C	2	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Sil2	D	15	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Sil3	A	0	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Sil3	C	13	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Sil4	D	0	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Sil1	C	17	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Sil1	D	32	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Sil2	A	13	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Sil2	B	18	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Sil3	D	17	1	0	-9999	NA	No remarks	No remarks
2009-06-18	Sil4	A	0	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Sil4	B	3	0	0	-9999	NA	No remarks	No remarks
2009-06-18	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2009-06-24	Sil1	A	14	53	0	-9999	NA	No remarks	No remarks
2009-06-24	Sil1	B	8	3	0	-9999	NA	No remarks	No remarks
2009-06-24	Sil1	C	21	0	0	-9999	NA	No remarks	No remarks
2009-06-24	Sil2	D	42	0	0	-9999	NA	No remarks	No remarks
2009-06-24	Sil3	A	0	0	0	-9999	NA	No remarks	No remarks
2009-06-24	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2009-06-24	Sil3	C	26	11	0	-9999	NA	No remarks	No remarks
2009-06-24	Sil4	D	5	0	0	-9999	NA	No remarks	No remarks
2009-06-24	Sil1	D	15	16	0	-9999	NA	No remarks	No remarks
2009-06-24	Sil2	A	3	0	0	-9999	NA	No remarks	No remarks
2009-06-24	Sil2	B	20	0	0	-9999	NA	No remarks	No remarks
2009-06-24	Sil2	C	0	0	0	-9999	NA	No remarks	No remarks
2009-06-24	Sil3	D	57	1	0	-9999	NA	No remarks	No remarks
2009-06-24	Sil4	A	7	0	0	-9999	NA	No remarks	No remarks
2009-06-24	Sil4	B	73	0	0	-9999	NA	No remarks	No remarks
2009-06-24	Sil4	C	0	0	0	-9999	NA	No remarks	No remarks
2009-07-02	Sil1	A	4	38	16	-9999	NA	No remarks	No remarks
2009-07-02	Sil1	B	0	15	0	-9999	NA	No remarks	No remarks
2009-07-02	Sil1	C	9	23	0	-9999	NA	No remarks	No remarks
2009-07-02	Sil1	D	2	52	0	-9999	NA	No remarks	No remarks
2009-07-02	Sil3	A	6	4	0	-9999	NA	No remarks	No remarks
2009-07-02	Sil3	B	0	1	0	-9999	NA	No remarks	No remarks
2009-07-02	Sil3	C	0	33	2	-9999	NA	No remarks	No remarks
2009-07-02	Sil3	D	20	44	3	-9999	NA	No remarks	No remarks
2009-07-02	Sil2	A	6	14	0	-9999	NA	No remarks	No remarks
2009-07-02	Sil2	B	46	5	0	-9999	NA	No remarks	No remarks
2009-07-02	Sil2	C	4	5	0	-9999	NA	No remarks	No remarks
2009-07-02	Sil2	D	33	28	0	-9999	NA	No remarks	No remarks
2009-07-02	Sil4	A	58	0	0	-9999	NA	No remarks	No remarks
2009-07-02	Sil4	B	51	16	0	-9999	NA	No remarks	No remarks
2009-07-02	Sil4	C	18	0	0	-9999	NA	No remarks	No remarks
2009-07-02	Sil4	D	55	0	0	-9999	NA	No remarks	No remarks
2009-07-08	Sil1	A	4	3	66	-9999	NA	No remarks	No remarks
2009-07-08	Sil1	B	0	0	13	-9999	NA	No remarks	No remarks
2009-07-08	Sil1	C	0	17	10	-9999	NA	No remarks	No remarks
2009-07-08	Sil1	D	0	5	41	-9999	NA	No remarks	No remarks
2009-07-08	Sil2	C	-9999	-9999	-9999	11	TOTALCOUNT	No remarks	No remarks
2009-07-08	Sil2	C	2	7	2	-9999	NA	No remarks	No remarks
2009-07-08	Sil2	D	-9999	-9999	-9999	142	TOTALCOUNT	No remarks	No remarks
2009-07-08	Sil2	D	13	112	17	-9999	NA	No remarks	No remarks
2009-07-08	Sil3	A	6	6	9	-9999	NA	No remarks	No remarks
2009-07-08	Sil3	C	-9999	-9999	-9999	28	TOTALCOUNT	No remarks	No remarks
2009-07-08	Sil3	D	7	95	17	-9999	NA	No remarks	No remarks
2009-07-08	Sil3	D	-9999	-9999	-9999	119	TOTALCOUNT	No remarks	No remarks
2009-07-08	Sil4	A	29	187	1	-9999	NA	No remarks	No remarks
2009-07-08	Sil2	A	-9999	-9999	-9999	30	TOTALCOUNT	No remarks	No remarks
2009-07-08	Sil2	A	0	23	7	-9999	NA	No remarks	No remarks
2009-07-08	Sil2	B	-9999	-9999	-9999	77	TOTALCOUNT	No remarks	No remarks
2009-07-08	Sil2	B	11	65	1	-9999	NA	No remarks	No remarks
2009-07-08	Sil3	A	-9999	-9999	-9999	21	TOTALCOUNT	No remarks	No remarks
2009-07-08	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2009-07-08	Sil3	B	-9999	-9999	-9999	0	TOTALCOUNT	No remarks	No remarks
2009-07-08	Sil3	C	0	12	16	-9999	NA	No remarks	No remarks
2009-07-08	Sil4	B	15	44	0	-9999	NA	No remarks	No remarks
2009-07-08	Sil4	C	29	2	0	-9999	NA	No remarks	No remarks
2009-07-08	Sil4	D	18	72	0	-9999	NA	No remarks	No remarks
2009-07-15	Sil1	A	-9999	-9999	-9999	73	TOTALCOUNT	Finished	No remarks
2009-07-15	Sil1	B	0	0	12	-9999	NA	Finished	No remarks
2009-07-15	Sil1	B	-9999	-9999	-9999	12	TOTALCOUNT	Finished	No remarks
2009-07-15	Sil1	C	0	0	23	-9999	NA	Finished	No remarks
2009-07-15	Sil2	C	0	0	0	-9999	NA	Finished	No remarks
2009-07-15	Sil2	D	0	23	81	-9999	NA	No remarks	No remarks
2009-07-15	Sil3	A	0	5	7	-9999	NA	No remarks	No remarks
2009-07-15	Sil3	B	0	0	0	-9999	NA	No remarks	No remarks
2009-07-15	Sil4	B	-9999	-9999	-9999	169	TOTALCOUNT	No remarks	No remarks
2009-07-15	Sil4	B	1	59	109	-9999	NA	No remarks	No remarks
